Message num,Action,send,recived,RXPower,FPPower,TOF_CLK,distance
14999,POLL,802855432704,61737056427,-83.74,-91.09
14999,POLL_ACK,64598383104,805716824249,-83.89,-91.03
14999,RANGE,808574904320,67456551326,-83.43,-91.88,38258.04224140812,179.44387117800858
15000,POLL,810906510336,69788166812,-83.57,-91.19
15000,POLL_ACK,72650398208,813768806603,-82.43,-91.04
15000,RANGE,816625647616,75507327369,-83.27,-91.07,38260.22288755332,179.4540991866321
15001,POLL,818957917696,77839606939,-83.75,-92.11
15001,POLL_ACK,80701775872,821820151488,-83.71,-91.13
15001,RANGE,824677896192,83559608733,-83.22,-91.14,38258.49320218366,179.44598634497927
15002,POLL,827009649152,85891371171,-84.52,-91.23
15002,POLL_ACK,88753073664,829871416507,-83.2,-92.24
15002,RANGE,832729425408,91611170728,-83.23,-91.76,38259.99982955198,179.45305296500362
15003,POLL,835060685824,93942440605,-83.77,-91.59
15003,POLL_ACK,96804265984,837922576059,-83.88,-91.4
15003,RANGE,840780634112,99662412193,-83.3,-91.12,38256.824644392116,179.4381602134823
15004,POLL,843112081920,101993869468,-85.0,-92.03
15004,POLL_ACK,104855845376,845974122706,-83.88,-91.44
15004,RANGE,848831210496,107713021300,-83.91,-91.96,38257.95737328492,179.44347311622408
15005,POLL,851163546624,110045366924,-83.17,-92.16
15005,POLL_ACK,112907608064,854025852629,-83.34,-91.57
15005,RANGE,856883448320,115765291906,-83.13,-91.45,38258.71610320476,179.44703183031444
15006,POLL,859214896640,118096749708,-83.47,-91.16
15006,POLL_ACK,120958734336,862076946127,-81.88,-91.8
15006,RANGE,864934981120,123816857497,-83.53,-91.06,38260.76175020997,179.45662664479457
15007,POLL,867266361344,126148247193,-82.72,-91.1
15007,POLL_ACK,129010125312,870128304330,-83.79,-92.05
15007,RANGE,872986397696,131868306842,-83.37,-91.21,38261.59183906887,179.46052005777483
15008,POLL,875317768192,134199686809,-82.38,-91.21
15008,POLL_ACK,137061148672,878179294919,-82.98,-91.41
15008,RANGE,881037816832,139919758732,-82.78,-91.22,38255.72985525721,179.43302526174452
15009,POLL,891420897280,150302881395,-83.15,-91.64
15009,POLL_ACK,153163723776,894281804537,-83.03,-91.73
15009,RANGE,897138820608,156020828000,-83.1,-91.78,38261.13226295969,179.45836448181484
15010,POLL,899471990272,158354007145,-82.95,-92.19
15010,POLL_ACK,161215743488,902333791474,-83.37,-92.83
15010,RANGE,905191268864,164073309041,-83.34,-91.55,38259.826546576645,179.45224020601017
15011,POLL,907523351040,166405400683,-83.83,-91.26
15011,POLL_ACK,169266427904,910384443141,-82.24,-91.08
15011,RANGE,913243308544,172125381457,-84.17,-91.27,38259.686845645236,179.45158495878707
15012,POLL,915574747136,174456829518,-83.79,-92.07
15012,POLL_ACK,177318514176,918436496667,-83.21,-91.57
15012,RANGE,921294654976,180176760628,-83.55,-92.71,38257.574674221265,179.44167812104254
15013,POLL,923626153984,182508269109,-83.73,-93.38
15013,POLL_ACK,185370021888,926487971628,-83.43,-91.82
15013,RANGE,929345882624,188228021039,-83.87,-92.63,38258.89894949662,179.44788944467527
15014,POLL,931677572608,190559720495,-83.53,-92.0
15014,POLL_ACK,193422169600,934540086569,-82.87,-92.06
15014,RANGE,937396906496,196279077677,-84.01,-92.09,38257.219831330054,179.44001378125074
15015,POLL,939729417728,198611598390,-83.48,-92.35
15015,POLL_ACK,201473742336,942591626533,-83.38,-92.18
15015,RANGE,945450550272,204332754225,-83.14,-91.85,38255.51554459306,179.43202006824905
15016,POLL,947780433408,206662646823,-84.58,-91.78
15016,POLL_ACK,209525240320,950643091762,-84.38,-93.04
15016,RANGE,953500207104,212382443815,-83.57,-92.17,38258.06610691718,179.4439831157629
15017,POLL,955832155136,214714401322,-83.18,-92.21
15017,POLL_ACK,217576487424,958694306094,-83.63,-92.93
15017,RANGE,961552123392,220434392883,-83.57,-91.71,38258.58624406443,179.44642274460375
15018,POLL,963883247616,222765526595,-83.86,-92.63
15018,POLL_ACK,225627753984,966745539869,-83.25,-91.71
15018,RANGE,969603159040,228485461327,-83.74,-91.09,38263.68261164753,179.4703265272983
15019,POLL,971934597632,230816909400,-83.77,-91.36
15019,POLL_ACK,233679262720,974797015816,-82.87,-91.07
15019,RANGE,977654524416,236536859483,-83.2,-91.34,38261.671631189245,179.46089431129465
15020,POLL,979986004480,238868349035,-83.46,-91.46
15020,POLL_ACK,241729536512,982847256821,-83.16,-92.15
15020,RANGE,985704943616,244587311466,-83.34,-91.51,38259.30297071764,179.44978444838404
15021,POLL,988037423104,246919800432,-83.98,-92.5
15021,POLL_ACK,249781830144,990899517674,-83.13,-92.15
15021,RANGE,993757454848,252639855494,-83.53,-92.18,38262.65896916412,179.46552527874601
15022,POLL,996089205760,254971615897,-83.81,-91.26
