Message num,Action,send,recived,RXPower,FPPower,TOF_CLK,distance
1616,POLL,808583638528,921909005480,-88.08,-95.28
1616,POLL_ACK,923876583424,810551289420,-88.13,-95.98
1616,RANGE,814302709248,927628099517,-88.1,-94.63,40485.03379424822,189.88925630254664
1617,POLL,824686820864,938012253427,-88.07,-93.85
1617,POLL_ACK,939978518016,826653158378,-89.44,-94.02
1617,RANGE,830405003264,943730459159,-88.02,-93.5,40474.058160152694,189.83777666178753
1618,POLL,832738226688,946063692085,-87.5,-94.08
1618,POLL_ACK,948030990336,834705597891,-88.47,-94.75
1618,RANGE,838459215360,951784704066,-89.98,-93.85,40483.74362301926,189.88320493906218
1619,POLL,840789309440,954114807633,-89.85,-94.19
1619,POLL_ACK,956082499072,842757073834,-89.09,-94.12
1619,RANGE,846509223424,959834744900,-88.26,-93.8,40482.32559385242,189.87655387622067
1620,POLL,848840651776,962166182744,-88.48,-94.05
1620,POLL_ACK,964133616640,850808158646,-88.41,-93.94
1620,RANGE,854560556032,967886110275,-88.12,-94.07,40489.93238720198,189.91223245165017
1621,POLL,856892058112,970217621830,-88.18,-94.09
1621,POLL_ACK,972185451520,858859960748,-88.22,-94.22
1621,RANGE,862612615168,975938202200,-87.66,-94.99,40482.98869394946,189.87966405231487
1622,POLL,864943460864,978269057381,-88.54,-93.73
1622,POLL_ACK,980236357632,866910834073,-87.96,-93.57
1622,RANGE,870663226368,983988846169,-89.85,-93.95,40483.30534722445,189.88114926917794
1623,POLL,872995238912,986320868197,-88.92,-93.73
1623,POLL_ACK,988288334848,874962778507,-89.74,-95.61
1623,RANGE,878714953216,992040605794,-88.1,-93.94,40478.22780187858,189.85733376949307
1624,POLL,881046321152,994371983218,-88.82,-94.26
1624,POLL_ACK,996339649536,883014060428,-88.32,-95.04
1624,RANGE,886766236672,1000091922037,-87.79,-94.56,40486.52545519828,189.89625272472827
1625,POLL,889098044416,1002423739268,-87.55,-94.84
1625,POLL_ACK,1004391976448,891066354557,-87.81,-94.81
1625,RANGE,894817890816,1008143608964,-87.39,-94.68,40488.72037979079,189.9065477043652
1626,POLL,897149128192,1010474855834,-88.03,-94.28
1626,POLL_ACK,1012442597376,899116942691,-88.37,-94.3
1626,RANGE,902868772864,1016194523788,-86.94,-92.77,40483.444123054425,189.88180017734518
1627,POLL,905200474112,1018526234536,-88.16,-92.84
1627,POLL_ACK,1020493564416,907167876954,-88.15,-93.31
1627,RANGE,910920563712,1024246347434,-87.25,-92.54,40487.54634274097,189.90104105162544
1628,POLL,913251932160,1026577725364,-89.24,-93.08
1628,POLL_ACK,1028545040896,915219320651,-89.46,-94.55
1628,RANGE,918972032512,1032297849016,-88.38,-93.75,40486.35352418996,189.89544630694257
1629,POLL,921303275520,1034629101506,-88.67,-94.54
1629,POLL_ACK,1036596082688,923270329673,-88.16,-94.46
1629,RANGE,927023445504,1040349294772,-88.18,-93.72,40488.52895406184,189.9056498493827
1630,POLL,929354742272,1042680601026,-88.73,-93.61
1630,POLL_ACK,1044648172032,931322386238,-89.15,-93.94
1630,RANGE,935074716672,1048400598726,-88.78,-93.46,40487.462083216094,189.9006458443843
1631,POLL,937406460928,1050732352469,-89.63,-94.41
1631,POLL_ACK,1052699725312,939373906721,-89.54,-93.84
1631,RANGE,943126353920,1056452268755,-89.59,-93.6,40481.083627777414,189.87072861211107
1632,POLL,945457544192,1058783468514,-89.95,-93.96
1632,POLL_ACK,1060750732288,947424880919,-89.37,-93.58
1632,RANGE,951177593856,1064503541477,-88.25,-93.3,40483.11164489802,189.88024073614085
1633,POLL,953509266432,1066835223552,-88.22,-93.38
1633,POLL_ACK,1068803388416,955477504242,-88.56,-93.68
1633,RANGE,959228410368,1072554390786,-87.78,-93.07,40481.90953812249,189.87460242637036
1634,POLL,961560288768,1074886278683,-87.39,-93.28
1634,POLL_ACK,1076854122496,963528205532,-88.0,-93.09
1634,RANGE,967280529920,1080606543142,-88.33,-93.18,40484.53486642847,189.8869161530207
1635,POLL,969611691520,1082937714230,-88.26,-93.56
1635,POLL_ACK,1084905234432,971579284663,-88.65,-93.79
1635,RANGE,975331650048,1088657696073,-88.08,-93.51,40480.44955669752,189.86775459246678
1636,POLL,977663097856,1090989153370,-88.08,-93.73
1636,POLL_ACK,1092956248576,979630266007,-88.42,-94.2
1636,RANGE,983383391232,1096709470036,-88.86,-93.87,40477.05016158001,189.8518102162308
1637,POLL,993766271488,7580764772,-88.61,-94.53
1637,POLL_ACK,9546396672,995731976332,-88.56,-94.7
1637,RANGE,999484641280,13299157843,-88.33,-93.38,40473.02673981516,189.8329389323237
1638,POLL,1001817362432,15631888499,-88.52,-93.42
1638,POLL_ACK,17599640064,1003785186958,-88.82,-93.66
1638,RANGE,1007537333760,21351883085,-90.1,-93.33,40481.10758102701,189.87084096139986
1639,POLL,1009868708864,23683267649,-90.56,-93.6
1639,POLL_ACK,25651022848,1011836537042,-90.93,-94.05
1639,RANGE,1015588746240,29403328223,-90.53,-93.6,40479.74831687066,189.86446552742888
1640,POLL,1017920107520,31734698966,-90.43,-93.4
1640,POLL_ACK,33702273024,1019887754548,-90.56,-93.34
1640,RANGE,1023640395264,37455009940,-89.83,-92.83,40480.20986974014,189.8666303751001
1641,POLL,1025971889664,39786513826,-89.84,-93.14
1641,POLL_ACK,41754147840,1027939596632,-90.35,-93.34
1641,RANGE,1031691674624,45506322044,-90.16,-93.68,40477.49893100123,189.8539151049677
1642,POLL,1034022916608,47837573503,-89.66,-94.91
1642,POLL_ACK,49805028864,1035990444929,-89.07,-94.73
1642,RANGE,1039743222784,53557902924,-89.4,-95.12,40477.53557888319,189.85408699661252
1643,POLL,1042074377728,55889067353,-89.88,-93.8
1643,POLL_ACK,57858242560,1044043625880,-89.38,-93.96
1643,RANGE,1047794276352,61608989229,-87.45,-95.28,40475.01996713882,189.84228787979046
1644,POLL,1050125722112,63940444470,-86.82,-95.3
1644,POLL_ACK,65908364800,1052093715393,-87.34,-94.63
1644,RANGE,1055845126144,69659871761,-88.25,-94.34,40477.019564948,189.85166670710774
1645,POLL,1058177497600,71992252698,-89.33,-93.81
1645,POLL_ACK,73960125952,1060145443795,-90.15,-94.22
1645,RANGE,1063897656832,77712435199,-90.24,-93.77,40473.11569523786,189.8333561650015
1646,POLL,1066228903424,80043691276,-90.02,-93.99
1646,POLL_ACK,82011162624,1068196447732,-88.74,-93.65
1646,RANGE,1071948808704,85763619815,-88.67,-92.68,40480.25606101438,189.86684702866046
1647,POLL,1074279929856,88094750434,-90.64,-93.37
1647,POLL_ACK,90062489600,1076247741984,-90.39,-93.79
1647,RANGE,1079999450112,93814293914,-88.93,-94.85,40476.04912994813,189.84711502064127
1648,POLL,1082331328512,96146181787,-88.81,-95.45
1648,POLL_ACK,98114190336,1084299410023,-89.35,-94.09
1648,RANGE,1088051369984,101866246513,-87.82,-93.24,40481.39285785833,189.87217901154486
1649,POLL,1090382731264,104197617252,-86.59,-92.76
1649,POLL_ACK,106165316608,1092350503588,-86.4,-93.35
1649,RANGE,1096102704128,109917613340,-88.44,-93.71,40478.6522005351,189.8593243506464
1650,POLL,1098434134016,112249052691,-90.27,-93.69
1650,POLL_ACK,114216631808,890158323,-89.52,-94.32
1650,RANGE,4642601984,117969171650,-90.09,-93.32,40475.77437879043,189.8458263396618
1651,POLL,6973967872,120300547001,-89.16,-93.69
1651,POLL_ACK,122268311552,8941805403,-87.85,-93.15
1651,RANGE,12694150144,126020752479,-88.25,-93.39,40481.54224099144,189.87287967174916
1652,POLL,15025315328,128351927114,-89.04,-93.25
1652,POLL_ACK,130320026112,16993487272,-89.45,-93.71
1652,RANGE,20745422336,134072057382,-89.24,-93.09,40474.5630752255,189.84014489366695
1653,POLL,23076774912,136403419420,-89.71,-93.28
1653,POLL_ACK,138371074560,25044503012,-88.63,-93.55
1653,RANGE,28797071872,142123739631,-89.78,-94.27,40478.979877815545,189.8608612740292
1654,POLL,31128177664,144454854895,-91.38,-94.74
1654,POLL_ACK,146422397440,33095793175,-89.57,-93.36
1654,RANGE,36848328192,150175028648,-89.08,-93.32,40477.38178524304,189.85336564955622
1655,POLL,39179523584,152506233494,-88.79,-94.33
1655,POLL_ACK,154473583616,41146946668,-88.78,-94.17
1655,RANGE,44899433984,158226167125,-88.72,-94.04,40476.190673093275,189.84777890850418
1656,POLL,47231302144,160558044751,-88.24,-94.59
1656,POLL_ACK,162525594112,49198924468,-88.75,-95.02
1656,RANGE,52951266304,166278032139,-89.8,-94.99,40476.54174102731,189.84942554239967
1657,POLL,63333731328,176660539237,-89.45,-93.53
1657,POLL_ACK,178626053120,65299318182,-89.99,-93.73
1657,RANGE,69052083712,182378914844,-89.54,-93.81,40476.67442013101,189.85004785474493
1658,POLL,71385526784,184712367385,-89.43,-93.92
1658,POLL_ACK,186679735296,73352967671,-89.59,-94.05
1658,RANGE,77105666048,190432529840,-89.57,-93.71,40476.18812107319,189.84776693861926
1659,POLL,79436912640,192763785880,-89.44,-94.26
1659,POLL_ACK,194731680256,81404879982,-89.68,-95.2
1659,RANGE,85156883968,198483780432,-89.13,-94.82,40478.0491766166,189.8564959532688
1660,POLL,87487995904,200814901801,-89.4,-95.69
1660,POLL_ACK,202782801920,89455968984,-89.2,-95.46
1660,RANGE,93208492544,206535421647,-89.45,-95.47,40472.09784306573,189.82858207507547
1661,POLL,95539717120,208866655661,-89.15,-95.47
1661,POLL_ACK,210834630144,97507764578,-89.6,-96.47
1661,RANGE,101259618304,214586580031,-88.56,-95.25,40476.22361703611,189.8479334273527
1662,POLL,103590797824,216917768993,-89.16,-96.1
1662,POLL_ACK,218885373952,105558475762,-88.69,-95.4
1662,RANGE,109311021056,222638015411,-89.04,-95.63,40477.25015542487,189.85274825873455
1663,POLL,111642147328,224969151127,-88.8,-95.63
1663,POLL_ACK,226936623104,113609692292,-89.0,-95.34
1663,RANGE,117362487296,230689514291,-88.78,-94.72,40482.619021370825,189.8779301559968
1664,POLL,119693606400,233020642834,-88.51,-94.76
1664,POLL_ACK,234988823552,121661860100,-88.53,-94.93
1664,RANGE,125413639168,238740698778,-88.71,-94.73,40478.32939788623,189.8578102910253
1665,POLL,127745007616,241072076683,-88.43,-94.05
1665,POLL_ACK,243039380480,129712384387,-88.95,-95.23
1665,RANGE,133464863232,246791955486,-88.76,-94.7,40474.568023375105,189.84016810225444
1666,POLL,135796406272,249123507984,-88.87,-94.34
1666,POLL_ACK,251091514368,137764485638,-88.69,-94.18
1666,RANGE,141516943872,254844068764,-88.96,-93.73,40478.31243516324,189.85773072980103
1667,POLL,143847757824,257174892157,-88.77,-93.53
1667,POLL_ACK,259142130176,145815068832,-88.9,-93.35
1667,RANGE,149567994880,262895152392,-89.12,-93.73,40480.293168649114,189.8670210767099
1668,POLL,151899156480,265226323415,-89.12,-93.33
1668,POLL_ACK,267194270720,153867176778,-89.52,-93.72
1668,RANGE,157619267584,270946457689,-89.65,-94.07,40482.26981298337,189.8762922440384
1669,POLL,159950619648,273277819172,-89.75,-94.06
1669,POLL_ACK,275245785600,161918659062,-89.78,-93.64
1669,RANGE,165670864384,278998087074,-89.64,-93.05,40478.027341909044,189.8563935406982
1670,POLL,168001965568,281329197688,-90.27,-93.72
1670,POLL_ACK,283297163264,169970004136,-90.55,-93.79
1670,RANGE,173722131968,287049387247,-90.03,-93.4,40479.87603924099,189.86506459092573
1671,POLL,176053364224,289380628936,-89.89,-93.3
1671,POLL_ACK,291348154368,178020962650,-90.33,-94.05
1671,RANGE,181773667328,295100955190,-89.85,-94.19,40478.34204255986,189.8578695990571
1672,POLL,184104827904,297432125199,-89.72,-93.94
1672,POLL_ACK,299399768064,186072543752,-89.62,-93.85
1672,RANGE,189824924672,303152245114,-89.2,-93.87,40472.70729064389,189.83144060170932
1673,POLL,192156169728,305483499609,-88.95,-94.02
1673,POLL_ACK,307451297280,194124040400,-88.92,-93.87
1673,RANGE,197876144128,311203497152,-88.56,-93.8,40481.41765066705,189.8722952986655
1674,POLL,200207633408,313534995859,-88.58,-93.73
1674,POLL_ACK,315502733824,202175444347,-88.82,-94.45
1674,RANGE,205927681024,319255066649,-88.44,-94.1,40473.07807474541,189.8331797114664
1675,POLL,208259034112,321586429160,-88.18,-93.98
1675,POLL_ACK,323554044928,210226722886,-88.5,-95.55
1675,RANGE,213978953728,327306371917,-87.74,-94.27,40483.24379302653,189.880860558023
1676,POLL,216310757888,329638185513,-87.67,-93.97
1676,POLL_ACK,331605684736,218278330118,-88.15,-94.59
1676,RANGE,222030658560,335358109286,-88.06,-94.37,40476.64163660459,189.84989408830663
1677,POLL,232413562880,345741055300,-87.1,-94.27
1677,POLL_ACK,347706967552,234379548194,-87.13,-94.54
1677,RANGE,238131539968,351459055362,-87.54,-94.03,40480.44015261888,189.86771048398197
1678,POLL,240464590336,353792115075,-87.43,-94.37
1678,POLL_ACK,355759492608,242432040895,-88.5,-95.49
1678,RANGE,246184800768,359512348515,-87.27,-94.35,40469.68759681215,189.8172771600068
1679,POLL,248516048384,361843605489,-87.54,-94.42
1679,POLL_ACK,363811060224,250483576181,-87.11,-93.72
1679,RANGE,254236274688,367563854783,-87.59,-94.93,40484.736347573475,189.88786117149291
1680,POLL,256567396352,369894985830,-88.1,-94.43
1680,POLL_ACK,371862382592,258534866179,-88.47,-94.93
1680,RANGE,262287307264,375614919775,-86.75,-94.09,40493.73300959714,189.93005872700348
1681,POLL,264619175424,377946797311,-86.94,-94.03
1681,POLL_ACK,379916046848,266588498002,-87.22,-94.68
1681,RANGE,270339972608,383667617492,-87.39,-94.48,40478.65294460579,189.85932784060347
1682,POLL,272670255616,385997909843,-88.56,-95.43
1682,POLL_ACK,387965645312,274638064149,-87.44,-94.69
1682,RANGE,278390375424,391718052619,-87.25,-93.84,40482.59003122686,189.87779418187597
1683,POLL,280721661952,394049348513,-87.79,-93.69
1683,POLL_ACK,396016571904,282688958407,-87.6,-93.71
1683,RANGE,286441515520,399769225068,-87.2,-93.83,40485.01317109585,189.8891595726023
1684,POLL,288773376000,402101094895,-87.62,-94.37
1684,POLL_ACK,404069101056,290741455225,-87.4,-95.51
1684,RANGE,294493301248,407821043127,-87.32,-95.22,40486.020412462814,189.89388389406543
1685,POLL,296824465920,410152217160,-86.68,-95.85
1685,POLL_ACK,412119907328,298792229132,-87.39,-95.37
1685,RANGE,302543742464,415871516730,-86.78,-94.7,40483.05899129221,189.87999377193924
1686,POLL,304876182016,418203965662,-86.5,-95.42
1686,POLL_ACK,420171855360,306844144779,-86.47,-95.35
1686,RANGE,310595969536,423923776205,-87.06,-94.7,40493.09069167328,189.92704602671793
1687,POLL,312927212544,426255028583,-87.0,-95.42
1687,POLL_ACK,428222598144,314894855149,-87.43,-95.78
1687,RANGE,318647183360,431975022428,-87.64,-94.28,40482.851438630765,189.8790202758882
1688,POLL,320978619392,434306467804,-88.12,-94.95
1688,POLL_ACK,436274153984,322946378633,-87.8,-94.64
1688,RANGE,326698775552,440026646959,-88.44,-94.2,40485.60992309997,189.8919585524632
1689,POLL,329030022144,442357902929,-87.79,-94.33
1689,POLL_ACK,444325423104,330997615379,-87.38,-95.44
1689,RANGE,334749684736,448077588537,-86.58,-94.61,40488.72949494448,189.9065904576889
1690,POLL,337081485312,450409398493,-86.91,-94.9
1690,POLL_ACK,452376799232,339048959108,-86.17,-95.12
1690,RANGE,342801573888,456129510084,-88.27,-94.38,40486.522416611835,189.89623847267347
1691,POLL,345132884992,458460830562,-87.46,-95.54
1691,POLL_ACK,460427986944,347100114415,-87.72,-94.59
1691,RANGE,350852802048,464180770648,-87.57,-94.08,40480.72887193629,189.86906468061525
1692,POLL,353184284672,466512262662,-88.26,-93.89
1692,POLL_ACK,468479938560,355152033630,-88.75,-94.49
1692,RANGE,358904755712,472232756715,-87.97,-94.14,40487.96733382831,189.90301565006328
1693,POLL,361235629568,474563639952,-88.06,-94.48
1693,POLL_ACK,476531423232,363203485890,-88.05,-94.15
1693,RANGE,366955999232,480284032640,-88.26,-94.02,40481.14546096255,189.87101863181567
1694,POLL,369287093248,482615136029,-88.17,-94.0
1694,POLL_ACK,484582671872,371254702149,-87.59,-94.24
1694,RANGE,375007374848,488335440657,-87.6,-95.19,40489.396406219545,189.90971850956817
1695,POLL,377338499584,490666574769,-88.17,-95.41
1695,POLL_ACK,492634515456,379306513320,-88.22,-94.92
1695,RANGE,383058610176,496386708374,-88.6,-94.25,40483.24937530842,189.8808867409172
1696,POLL,385390217728,498718325307,-89.05,-93.71
1696,POLL_ACK,500685955072,387357920546,-89.63,-94.18
1696,RANGE,391110318080,504438448687,-89.17,-94.58,40487.210946055995,189.8994679214806
1697,POLL,401492701696,514820874082,-87.38,-93.86
1697,POLL_ACK,516786398208,403458298853,-87.29,-93.96
1697,RANGE,407210968576,520539164019,-87.46,-93.48,40478.225183483475,189.8573214882856
1698,POLL,409544051200,522872256034,-87.36,-93.82
1698,POLL_ACK,524839705088,411511573284,-87.58,-94.02
1698,RANGE,415263961088,528592188976,-87.17,-93.37,40479.95065376051,189.8654145596498
1699,POLL,417595827200,530924064473,-87.49,-93.24
1699,POLL_ACK,532891596800,419563432571,-87.52,-93.32
1699,RANGE,423315548672,536643808987,-87.19,-93.42,40485.185123688694,189.8899660916271
1700,POLL,425646853120,538975122820,-86.7,-93.1
1700,POLL_ACK,540943226880,427615030216,-87.2,-93.47
1700,RANGE,431366767616,544695060365,-86.74,-92.94,40483.40724650461,189.8816272131665
1701,POLL,433698255872,547026558004,-87.2,-93.7
1701,POLL_ACK,548993837056,435665607961,-87.13,-93.32
1701,RANGE,439418216960,552746542153,-87.24,-93.36,40484.27635918805,189.8857036618102
1702,POLL,441749662720,555077997307,-86.93,-93.44
1702,POLL_ACK,557045092352,443716830806,-87.82,-93.96
1702,RANGE,447469811200,560798168842,-87.17,-93.16,40484.743848348546,189.8878963528048
1703,POLL,449801122304,563129489330,-86.95,-93.46
1703,POLL_ACK,565096913408,451768619408,-88.08,-94.12
1703,RANGE,455521175040,568849565133,-87.82,-93.63,40480.037022170036,189.86581965831257
1704,POLL,457852523520,571180923002,-87.88,-94.38
1704,POLL_ACK,573148596736,459820270292,-88.03,-94.89
1704,RANGE,463572378112,576900800650,-88.14,-94.02,40484.78579300454,189.88809308821013
1705,POLL,465904247296,579232679234,-87.76,-93.48
1705,POLL_ACK,581200246784,467871887884,-87.36,-94.27
1705,RANGE,471623781888,584952236891,-88.03,-94.68,40486.34171415152,189.89539091364767
1706,POLL,473955270144,587283734552,-87.89,-94.0
1706,POLL_ACK,589251045376,475922654007,-87.84,-93.72
1706,RANGE,479675244544,593003732004,-87.48,-93.61,40483.78343959897,189.88339169303026
1707,POLL,482006734848,595335231699,-88.21,-93.84
1707,POLL_ACK,597301952512,483973528697,-88.03,-93.98
1707,RANGE,487726786048,601055305977,-88.12,-93.56,40485.511175651285,189.89149539168912
1708,POLL,490058075648,603386604978,-88.36,-94.32
1708,POLL_ACK,605354185728,492025729426,-88.48,-94.84
1708,RANGE,495778184192,609106736593,-88.41,-94.52,40482.002180621355,189.87503695275117
1709,POLL,498109537280,611438099094,-88.63,-94.64
1709,POLL_ACK,613405624832,500077136046,-88.36,-93.86
1709,RANGE,503829894144,617158479040,-88.59,-94.15,40483.61075627296,189.88258174660612
1710,POLL,506160881152,619489475454,-88.7,-94.24
1710,POLL_ACK,621457133056,508128611777,-88.65,-94.52
1710,RANGE,511880923136,625209540537,-88.41,-94.2,40484.519313678116,189.88684320507124
1711,POLL,514212283904,627540910710,-88.39,-93.62
1711,POLL_ACK,629508386816,516179833034,-88.53,-94.52
1711,RANGE,519932397568,633261047479,-88.6,-94.31,40485.634957129965,189.89207597099772
1712,POLL,522263750656,635592409962,-88.53,-93.5
1712,POLL_ACK,637560269312,524231683017,-88.62,-93.92
1712,RANGE,527983734272,641312416690,-88.54,-93.67,40481.20344420528,189.87129059391643
1713,POLL,530315093504,643643785333,-88.53,-93.69
1713,POLL_ACK,645611072000,532282453193,-88.41,-94.26
1713,RANGE,536035242496,649363957428,-88.43,-93.77,40483.883893353435,189.8838628569874
1714,POLL,538366553088,651695277427,-88.3,-93.65
1714,POLL_ACK,653662884864,540334233543,-88.38,-94.22
1714,RANGE,544086453760,657415201214,-88.75,-94.57,40484.76815752694,189.8880103715266
1715,POLL,546418343424,659747100306,-88.59,-94.07
1715,POLL_ACK,661714852352,548386168494,-88.72,-94.08
1715,RANGE,552137809408,665466589392,-88.87,-94.3,40486.126219460355,189.894380166643
1716,POLL,554469678592,667798468001,-88.75,-94.48
1716,POLL_ACK,669766369280,556437652881,-88.98,-95.11
1716,RANGE,560189409280,673518221808,-89.05,-94.95,40482.168171186546,189.87581550773862
1717,POLL,570572163072,683901017554,-88.72,-94.86
1717,POLL_ACK,685867326464,572538544969,-89.0,-95.74
1717,RANGE,576290850816,689619728456,-88.85,-95.98,40474.87970561851,189.84163000320538
1718,POLL,578623886848,691952773922,-88.82,-94.65
1718,POLL_ACK,693920239616,580591425552,-88.35,-94.77
1718,RANGE,584343787520,697672697730,-88.42,-95.08,40484.093469103995,189.8848458420484
1719,POLL,586674970624,700003890265,-88.39,-95.47
1719,POLL_ACK,701971559936,588642713296,-89.15,-96.26
1719,RANGE,592395150848,705724093633,-88.57,-95.04,40481.187471444704,189.87121567596913
1720,POLL,594726312448,708055264649,-88.16,-95.63
1720,POLL_ACK,710022673920,596693794718,-88.38,-95.86
1720,RANGE,600445894656,713774870008,-88.15,-95.73,40481.280765991134,189.87165326068572
1721,POLL,602777774592,716106759373,-88.19,-94.97
1721,POLL_ACK,718073984512,604745072739,-88.63,-95.4
1721,RANGE,608497693696,721826701637,-88.23,-95.2,40486.72130983397,189.8971713528639
1722,POLL,610829502464,724158519828,-88.16,-95.62
1722,POLL_ACK,726126391808,612797447429,-88.18,-96.48
1722,RANGE,616549295616,729878336146,-88.03,-95.12,40477.65069884942,189.8546269503368
1723,POLL,618880581632,732209631614,-87.86,-94.63
1723,POLL_ACK,734177445888,620848468920,-87.98,-95.09
1723,RANGE,624599776768,737928849913,-87.75,-94.83,40491.934440368306,189.92162279546866
1724,POLL,626932309504,740261392084,-87.74,-95.71
1724,POLL_ACK,742228890112,628899880528,-88.12,-95.23
1724,RANGE,632652086784,745981192548,-87.92,-95.01,40485.50036684781,189.89144469454348
1725,POLL,634983384064,748312499269,-88.08,-95.98
1725,POLL_ACK,750280134656,636951092445,-88.33,-95.64
1725,RANGE,640703693312,754032831703,-88.03,-96.47,40484.75187358621,189.8879339940334
1726,POLL,643034790400,756363938241,-88.07,-95.5
1726,POLL_ACK,758331208704,645002133856,-88.2,-96.1
1726,RANGE,648754889216,762084060259,-88.48,-94.92,40486.41039916485,189.8957130708717
1727,POLL,651086136320,764415316816,-88.11,-95.02
1727,POLL_ACK,766382769152,653053661645,-88.05,-96.24
1727,RANGE,656806169088,770135372789,-88.1,-95.7,40485.3412727716,189.8906984865505
1728,POLL,659137914368,772467127519,-88.2,-95.09
1728,POLL_ACK,774433501184,661104361016,-88.16,-95.84
1728,RANGE,664857687552,778186923913,-88.39,-95.02,40481.19379233798,189.87124532321434
1729,POLL,667188998656,780518244487,-88.25,-94.73
1729,POLL_ACK,782485584896,669156412048,-88.38,-95.59
1729,RANGE,672908894208,786238163261,-88.47,-95.34,40485.13355745876,189.88972422760634
1730,POLL,675240398336,788569676846,-88.61,-95.82
1730,POLL_ACK,790537469952,677208264402,-88.5,-96.08
1730,RANGE,680960388096,794289689849,-88.54,-94.51,40478.098952854074,189.85672942158607
1731,POLL,683291747328,796621058551,-88.63,-94.54
1731,POLL_ACK,798588851712,685259613458,-88.65,-94.47
1731,RANGE,689011798016,802341132480,-89.14,-94.56,40482.21246574573,189.8760232650285
1732,POLL,691343526400,804672870331,-89.05,-94.66
1732,POLL_ACK,806640497664,693311226697,-88.51,-94.78
1732,RANGE,697063123968,810392491150,-88.76,-94.52,40481.41235622858,189.87227046585969
1733,POLL,699394606592,812723983242,-88.51,-93.78
1733,POLL_ACK,814691796480,701362492791,-88.87,-94.43
1733,RANGE,705113772544,818443172449,-88.36,-94.06,40481.28023173729,189.87165075484455
1734,POLL,707446331904,820775741297,-89.01,-95.04
1734,POLL_ACK,822743349248,709414012823,-88.74,-95.1
1734,RANGE,713165853696,826495286350,-88.83,-94.66,40485.146056991594,189.88978285487605
1735,POLL,715497734656,828827176790,-88.14,-94.18
1735,POLL_ACK,830794750976,717465381799,-88.45,-93.98
1735,RANGE,721217251840,834546717258,-88.92,-94.79,40483.53678764203,189.88223480733006
1736,POLL,723549137408,836878612307,-88.25,-94.28
1736,POLL_ACK,838845681152,725516279217,-88.21,-94.15
1736,RANGE,729269566464,842599064639,-88.14,-94.07,40483.99443019101,189.88438131420267
1737,POLL,739651563008,852981103418,-88.01,-94.44
1737,POLL_ACK,854946962432,741617494970,-88.02,-94.12
1737,RANGE,745370179584,858699743305,-88.03,-93.44,40480.816658262425,189.86947642981295
1738,POLL,747703337984,861032911185,-87.85,-93.73
1738,POLL_ACK,863000768512,749671268261,-87.91,-94.22
1738,RANGE,753423140864,866752737362,-87.79,-93.73,40482.64934568752,189.87807238786388
1739,POLL,755754368512,869083974508,-87.37,-93.49
1739,POLL_ACK,871051377152,757721844125,-86.85,-93.47
1739,RANGE,761474347008,874803976295,-87.02,-93.76,40490.06850696571,189.91287090191884
1740,POLL,763806151168,877135789944,-87.01,-93.34
1740,POLL_ACK,879103459840,765773894018,-87.23,-93.2
